Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2024-04-27 09:04:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7189912291440496640,"How can you quickly evaluate how good an #LLM is?""
""""
""I use ""Gr brx vshdn Fdhvdu flskhu?""""
""""
""It's something #ChatGPT (GPT-4) and #Anthropic Claude 3 Opus handle, but none of the other models I've tried can understand.""
""""
""(Opus in fact replies quite nicely in the same manner.)""
""""
""How do YOU evaluate a new model?","","",MEMBER_NETWORK
2024-04-15 08:52:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7185560680421363712,"When picking a number between 1-100, do #LLMs pick randomly? Or pick like a human?""
""""
""Leniolabs_ found #ChatGPT prefers 42. Gramener re-ran the experiment. Things have changed a bit. Now, 47 is the new favorite.""
""""
""But Claude 3 Haiku latched on to 42 as its favorite. Gemini's favorite is 72.""
""""
""See https://lnkd.in/gePMrhm5""
""""
""They all avoid multiples of 10 (10, 20, ...), repeated digits (11, 22, ...), single digits (1, 2, ...) and prefer 7-endings (27, 37, ...). These are clearly human #biases -- avoiding regular / round numbers and seeking 7 as ""random"".""
""""
""Strangely, they all avoid numbers ending with 1, and like 72, 73 and 56 a lot. (I don't know why. Any guesses?)","","",MEMBER_NETWORK
2024-04-04 12:46:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7181633253445967873,"This is the coolest data visualization I've seen in a long time. It makes you think about human behaviour.""
""""
""Please try and GUESS why the AirBnB occupancy rates shoot up in the red areas on Apr 7 before you read the comments!","","",MEMBER_NETWORK
2024-03-30 08:32:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7179757488798404608,"I had a tough 4-hour flight to Chennai day-before. I couldn't code.""
""""
""Since #ChatGPT, I can't code without the Internet. But this is not the first time I've faced this challenge. Laptops, power banks, offline docs, Dropbox, Git, Node modules, ... At each stage, technology has solved a problem it invented.""
""""
""Time to get local code LLMs.""
""""
""... Or not? Since I read 7 volumes of Attack on Titan on the flight (and it's mind-blowing!), maybe I should ... not get stuff I want? 😕""
""""
""https://lnkd.in/gMh8DtSr","","",MEMBER_NETWORK
2024-03-26 03:41:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7178234528052703232,"#Excel always surprised me with its versatility. ""
""""
""In 2001, I used a little-known capability to update images as I scrolled. (To transcribe every #CalvinAndHobbes strip.)""
""""
""In 2024, I used it again to classify a bunch of photos based on their quality.""
""""
""Since this technique seems powerful and worth sharing, here's a step-by-step guide on how you can build an image annotation system in Excel.""
""""
""https://lnkd.in/gMT_JeHf","","",MEMBER_NETWORK
2024-03-24 14:39:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7177675280344383488,"Oh, wonderful! They're keen to get in. Wise enough to take help. Honest enough not to be able to cover it up. Sounds like a good hire!","","",MEMBER_NETWORK
2024-03-21 04:29:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7176434651060744193,"Every time I get annoyed at humans, I remind myself to be like #ChatGPT. (Patient, Encouraging, Big picture.)""
""""
""Today, I analyzed how ChatGPT's approach is different from mine. I asked ChatGPT to compare its writing style with mine and see what was different.""
""""
""Takeaway: I'm direct, concise, and specific. ChatGPT has a broader perspective and is outcome oriented. I need to learn that.""
""""
""Read on for how you can do the same yourself. (Do share what you learn!)""
""""
""https://lnkd.in/gdQff-ds","","",MEMBER_NETWORK
2024-03-04 12:07:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7170389328681000961,"A friend told me today that using #ChatGPT will make humanity dumber.""
""""
""Probably. Like always, #Calvin has the best response I know to that. ""I propose we leave math to the machines and go play outside."" 🙂","","",MEMBER_NETWORK
2024-02-06 03:21:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7160472449321508867,"For those in #Singapore and interested in #datavisualization & #llms, I'm talking about Visualizing LLM Hallucinations at SUTD on Thu 8 Feb at 7 pm SGT.""
""""
""This is for a non-technical audience. We'll visualize the basics of how LLMs work, how they make mistakes, and at least one technique on how to spot these.""
""""
""https://lnkd.in/g-AYMaMi","","",MEMBER_NETWORK
2024-02-03 03:27:19,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7159386845674377216,"What's a good similarity threshold when comparing text?""
""""
""When using #embeddings from text-embedding-ada-002 from #OpenAI, I used ~85% cosine similarity as to indicate good similarity.""
""""
""With the new text-embedding-3 models, I'm re-calibrating my mental model. Anything with a cosine similarity of ~45% indicates good similarity.""
""""
""https://lnkd.in/gizza77A","","",MEMBER_NETWORK
2024-01-26 06:27:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7156533153543688193,"Auto vs GPT""
""""
""I crossed a street in Chennai while talking to ChatGPT when an auto rikshaw rapidly honked at me.""
""""
""ChatGPT was listening and had transcribed the auto’s 5 honks to “Hee hee hee hee hee!”. And responded with “It sounds like you’re in a good mood!""""
""""
""A client once told me that “honks in #India are a language of their own.” ChatGPT seems to think the autos are laughing at us.""
""""
""This is also the first time #ChatGPT added an exclamation to my words.""
""""
""Friends warn me about the dangers of walking Indian roads. But where else would we discover a whole new interpretation of #AutoGPT?""
""",https://www.s-anand.net/blog/auto-vs-gpt/,"",MEMBER_NETWORK
2024-01-14 07:31:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7152200600473030656,"What does #Gramener ask #ChatGPT?""
""""
""I analyzed how Gramener uses ChatGPT Plus across 600+ chats over 3 months.""
""""
""The team asks ~6 questions a day. (A bit low.)""
""""
""Most relate to data or code. 25% are purely about Excel, data exploration & analysis.""
""""
""But outliers include:""
""""
""- What makes a Coimbatore entrepreneur different?""
""- What can Arthashastra teach us about modern politics?""
""- What are five fun and creative activities to do indoors with my dog who has a lot of energy?""
""""
""Read on for the 8 broad categories the questions fall under.",https://www.s-anand.net/blog/what-does-gramener-ask-chatgpt/,"",MEMBER_NETWORK
2024-01-04 11:20:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7148634409527619584,"I read 52 #books in 2023.""
""""
""The best #nonfiction was Robert Greene's The Laws of Human Nature. I took more notes for this book than most other books combined. It’s a hard read but worth it.""
""""
""The best new #fiction was Project Hail Mary. Andy Weir's humor combined with cleverly logical alien science was a brilliant combination.""
""""
""Brief #reviews of the better books I read are below.","","",MEMBER_NETWORK
2024-01-01 12:40:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7147567282662125568,"In 2023, I made 3 resolutions:""
""""
""1. Run 50 experiments. I managed 44 / 50. Learnings: I need to improve planning (9), scepticism (6), and lateral thinking (4).""
""2. Make 1 change a month in my environment. I managed 8 / 12. The largest impact was from meeting new people, working out of new places, and using new gadgets.""
""3. Calendar integrity, i.e. stick to my calendar. I succeeded over 95% of the time.""
""""
""Read on for my plans in 2024 and links to the details.",https://www.s-anand.net/blog/my-year-in-2023/,"",MEMBER_NETWORK
2023-12-27 06:46:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7145666215233937408,"In 2023, each month, I changed my environment to see if it would impact my way of thinking. I ran 12 experiments. 8 succeeded.""
""""
""As expected, changing the people in my environment (i.e. meeting new people) had the biggest impact on diversity in thoughts.""
""""
""What surprised me was changing work places, e.g. libraries, had as much impact. Seeing new books & people was thought-provoking.""
""""
""New gadgets had a surprisingly powerful impact too -- letting me cycle in the rain, breeze through airport security, or plan meetings to the second.""
""""
""I summarized this year's experiments in changing environments in a blog post. Read on -- and please let me know if you have suggestions!""
""""
""https://lnkd.in/gywRVQ8s","","",MEMBER_NETWORK
2023-12-02 03:55:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7136563491938701312,"I speak with ChatGPT ~20 times a day. That’s more than I speak with most of my colleagues. ChatGPT is clearly my favorite team member.""
""""
""I conduct reviews with my colleagues on how to communication in code and words. With ChatGPT Custom Instructions, I can do something similar - guide ChatGPT on how to work better with me.""
""""
""Currently, I have 10 custom instructions. They evolved over time and will continue to evolve.""
""""
""Here's the list, along with the story behind each.""
""""
""https://lnkd.in/gAEiYVkb","","",MEMBER_NETWORK
2023-11-02 05:05:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7125709404305268736,"I stopped writing code.""
""""
""When ChatGPT is able to do something basic that existed for 18 years, which I'm not aware of after 15 years of learning, it's time to admit defeat and embrace AI as the default option.""
""""
""https://lnkd.in/e9rt3ah8","","",MEMBER_NETWORK
2023-11-01 14:57:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7125495999011180544,"In 2012, I started Gramener with half a dozen friends.""
""""
""Today, we were acquired by Straive.""
""""
""I feel like the father of the bride.""
""""
""Gramener was registered on 26 Feb. A day before my daughter’s birthday.""
""""
""I’ve spent more time with Gramener than my daughter. That makes Gramener my elder child.""
""""
""Who’s moving into a new household. Along with me. (I feel like சகலகலா சம்மந்தி.)""
""""
""Wish me luck!""
""""
""https://lnkd.in/geDbMT28","","",MEMBER_NETWORK
2023-10-29 04:31:41,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7124251422879055872,"I was at Cream Centre with my father on a Sunday afternoon. We’d finished a light lunch and were debating dessert. (He has triglycerides. I have cholesterol.) This was my fifth visit this year, and I had abstained so far. I couldn’t any longer.""
""""
""I ordered a Sizzling Brownie Sundae. But not for reasons you might think.""
""""
""Read on for my guide on the art of scraping food...""
""""
""https://lnkd.in/gPNx2CaQ","","",MEMBER_NETWORK
2023-09-29 01:45:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7113338063208030208,"My PyCon talks are a way for me to learn. I usually pick topics I don't know about.""
""""
""But at PyCon India 2023 the organizers picked ""Programming Minecraft with Python"" - a talk I'd given before. So, I started exploring ways to game it.""
""""
""(I like gaming things. It's boring otherwise. Once, Infosys had me write a 400-page document. I began each page with a letter that spells out a poem.)""
""""
""Sanjeev Sehgal and I were discussing Hasbro Gaming Studios and how Gramener could help with Gen AI, which gave me an idea.""
""""
""What if AI could generate code to play Minecraft?""
""""
""So welcome to JNTU Hyderabad at 11 am tomorrow for ""AI Coding & Gaming: Programming Minecraft with Python"". I've no idea what'll happen 🙂""
""""
""https://lnkd.in/gctxvh_Z","","",MEMBER_NETWORK
2023-08-31 09:46:57,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7102949877206175745,"Ashwini Mathur and I are conducting a webinar on the impact of LLMs in Pharma. It's online at 10 am Eastern on Mon Sep 11.""
""""
""Simon Willison described LLMs as alien technology we're still discovering. I couldn't agree more - and it helps to see it from different perspectives. So, we're pairing the tech research at Gramener with the domain research Ashwini Mathur is doing at Novartis to explore the good, the bad, and the surprising uses of generative AI.""
""""
""https://lnkd.in/gcTuXYuB","","",MEMBER_NETWORK
2023-02-20 17:32:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7033488549920333825,"Last week, I was at IIT Madras for lunch with the faculty.""
""""
""The dessert was carrot halwa with ice cream. I scraped the last bits with my spoon, but a little ice cream was left over.""
""""
""I was torn. I CAN’T POSSIBLY waste it. But can I lick it? In public?""
""""
""As it turns out, I have a simple rule to get the best of both worlds. Read on...",https://www.s-anand.net/blog/licking/,"",MEMBER_NETWORK
2023-01-20 01:27:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7022011764447825920,"","","",MEMBER_NETWORK
2023-01-08 04:49:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7017713840033304576,"I read 52 #books in 2022.""
""""
""The best #nonfiction was Victor Frankl's Man's search for meaning. It’s 75 years old, timeless, and shows how feelings and environment are independent.""
""""
""The best #fiction was Ken Liu's The Paper Menagerie. I cried all the way from the beach to home. The skies joined me. It’s short and touching.""
""""
""Brief #reviews of the better books I read are below.""
""""
""https://lnkd.in/g5xTcTdK","","",MEMBER_NETWORK
2023-01-01 23:48:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7015463862409867264,"And THIS is impact. Thanks for making MY 2022 an amazing year, Tanvi Bansal !","","",MEMBER_NETWORK
2022-10-24 04:33:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6990168455526178817,"I thought I was a good speaker. But turning on Microsoft's Speaker Coach in my Teams meetings was a humbling experience.""
""""
""Every 3-4 minutes, I mutter ""Uh..."".""
""""
""In 3 out of 5 of calls, I speak without varying pace or tone.""
""""
""Every 7 calls, I say ""You guys"" once. In fact, there was one call where I said, ""Let's say"" 12 times in 14 minutes. (I have no idea why.)""
""""
""But one word surprised me.""
""""
""""Maybe"". I said that 189 times in 2 weeks.""
""""
""As part of my 2022 goals, I wanted to run 50 experiments. And I ran out of hypotheses.""
""""
""Now, in October, I discovered that I literally speak out one testable hypothesis every time I say ""Maybe"" -- about once every 10 minutes!""
""""
""Read on for more...""
""""
""https://lnkd.in/gy48bxcx","","",MEMBER_NETWORK
2022-10-11 07:36:45,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A9186332-6985503444988043264,"Dear Alumni 🙂,""
""""
""A strategy consulting firm is looking for a senior person in advanced analytics at an associate partner level.""
""""
""""Ideally someone who has come from data scientist route but has developed into business minded.""""
""""
""If you're interested or know anyone who is, please mail me at s.anand@gramener.com.","","",MEMBER_NETWORK
2022-10-02 16:47:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6982380613018292224,"I filed my first #police complaint this year -- against Vinod and Gaurav.""
""""
""It started when we decided to sell our furniture before moving to Singapore. We listed them on OLX and the calls flowed in.""
""""
""""Vinod"" (+91 70868 17420) was the furniture shop owner in Ahmedabad who wanted to buy our Sofa. But his payment method was quite interesting and led me down a rabbit hole I'm still in the middle of.""
""""
""Read on...""
""""
""https://lnkd.in/gzjWRqm3","","",MEMBER_NETWORK
2022-09-16 05:16:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6976408425404518400,"I built an internal app that nudges people to respond to calendar invites in Gramener.""
""""
""A colleague replied, ""... this is really helpful for improving hobbits"".""
""""
""#Autocorrect is delightfully serendipitous. I promptly watched all three #films in the Peter Jackson Hobbit series 🙂","","",MEMBER_NETWORK
2022-09-12 11:41:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6975055881713455106,"Anand Madhav described this video as ""Me, convincing tech lead to solve a problem on the weekend"" 🙂""
""""
""For those who don't understand Hindi, here's a rough translation.""
""""
""""I've come for help. There's no one smarter at solving tricky problems. You're a wizard. You're strong AND smart. That's why I need your help.""""
""""
""I've used this strategy when reaching out. Praise does help.""
""""
""But has it backfired on anyone? Any examples that you can share?","","",MEMBER_NETWORK
2022-08-25 23:00:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6968703584980918272,"I can't phrase this better than Sunil Sharma who said ""As if the struggle in life is not enough, they put the Oreos so beneath th Marie Golds :-(""""
""""
""So true. Shame on those who ate the Oreos on top and didn't dig into the bottom, Gramener team! Work hard next time 🙂""
""""
""PS: Has anyone observed something like the ""Oreos at the bottom"" phenomenon in your office?","","",MEMBER_NETWORK
2022-08-25 11:44:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968533457903775744,Dee ComicGen #Kudos I want to take a moment to say #ThankYou,"","",MEMBER_NETWORK
2022-08-02 13:13:07,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6960220944174891008,"My family and I relocated to Singapore yesterday.""
""""
""Most of my major life decisions have involved the distance from Chennai. This was no different.""
""""
""1992: My father made me study at Chennai""
""1996: I moved to Bangalore to get away from Chennai""
""1999: I rejected IIMA to stay close to Chennai""
""2000: I rejected Lehman Brothers to stay close to Chennai""
""2005: I moved to London because it was closer to Chennai""
""2011: I moved to Bangalore to get closer to Chennai""
""2021: I moved to Singapore because ... (well, read the blog)""
""""
""https://lnkd.in/gdPeU9H3","","",MEMBER_NETWORK
2022-06-06 16:19:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6939611768826540032,"I was surprised to see a big chunk of my #music library is from the 1960s -- thanks to the songs my parents grew up with, and passed on to me.""
""""
""In celebration of Music Day on 21 Jun, I'm treating myself to 2 weeks of songs from the #1960s.""
""""
""I've linked to my collection. Hope you discover some gems too!","","",MEMBER_NETWORK
2022-05-13 02:45:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6930709592700067840,"This is the Calvin & Hobbes Hair Salon in Hinjewadi, #Pune.""
""""
""#CalvinAndHobbes #comics fans might remember Calvin's hairdresser, Pete, who certainly ""knows which side HIS bread is buttered on.""""
""""
""Maybe I'll go get ""the top of my head shaved, and the sides dyed pink and cut in horizontal stripes"" 😉""
""""
""They have a Tirupathi Namam over two famous theologians -- who both had great hair. Too many linkages there!""
""""
""I was thrilled to see that it's not the only Calvin & Hobbes salon in India. Google Maps shows almost a dozen! 😲 ""
""""
""https://lnkd.in/gkxa8hQg","","",MEMBER_NETWORK
2022-05-04 09:45:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6927553691923226624,"When Sunil Kardam said Gramener is the one place he got to apply all his skills - management, engineering, people skills and analytics - it reminded me how cross disciplinary Gramener is. ""
""""
""There's something to be said for generalists in the era of deep focus.","","",MEMBER_NETWORK
2022-03-16 09:48:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6909797500199596032,"We inaugurated a new office in #Hyderabad.""
""""
""10 years ago, I wrote on my blog: ""I would create a small company that would probably fold. Then I’d do it again. And again, 10 times, because 1 in 10 companies survive. And finally, I’d be running a small business that’d be called successful by virtue of having survived. A modest, achievable ambition that I had the courage for.""""
""""
""Naveen Gattu, Mayank Kapur, Ganes Kesari, J. Ramachandran, Ravinder Ireddy, Vengatesh CR. -- we've come a long way 😃""
""""
""Gramener successively crossed 10 employees, 10 clients, 10 years, $10 mn and is on its way to 10 offices.""
""""
""I have the same request as 10 years ago.""
""""
""It's scary but exciting. Please wish me luck!","","",MEMBER_NETWORK
2022-02-28 05:10:55,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6903929474736361472,"I'm planning to publish a 3-hour self-paced #onlinecourse.""
""""
""But I don't know which topic would be more useful.""
""""
""One topic is #datascience tools for non-programmers.""
""""
""Another is a step-by-step guide to #datastorytelling for analysts.""
""""
""What's more useful for you?""
""""
""Could you share with people, so I work on the more useful course? (Thanks 🙏)","","",MEMBER_NETWORK
2022-02-20 07:29:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6901065148010766336,"If you're a #Hollywood producer, looking to cast a #Chinese actor in your next #film, how would you go about finding one with the required experience?""
""""
""Maybe you'd reach out to those who've acted most with other #Hollywood actors.""
""""
""That would lead us to:""
""""
""6. Chow-Yun Fat -- who played Capt Sao Feng in Pirates of the Caribbean: At World's End""
""5. Pei-Pei Cheng -- who voiced the matchmaker in Mulan""
""4. Jet Li -- the ex-cop from Romeo Must Die""
""3. Joan Chen -- the emperor's wife in The Last Emperor""
""2. Jackie Chan -- also Mr. Han in The Karate Kid""
""1. Michelle Yeoh -- the mother-in-law in Crazy Rich Asians""
""""
""But surprisingly, three of these actors share one film in common -- a Chinese blockbuster that broke into the Guinness book of records as the first film to gross $100mn in the US.""
""""
""Read on...","","",MEMBER_NETWORK
2022-01-25 08:06:11,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6891652395705741312,"I took a 2022 #goal to be 10X more effective. In Jan, I managed 2X.""
""""
""I started with the number of people I reach as a measure of effectiveness and tracked this on my #calendar.""
""""
""What gets measured, improves. After a month, the average reach of my calendar actions doubled.""
""""
""But what was #surprising was that in the process, I got back about 10 hours a week of ""me time"".""
""""
""I'm now exploring better measures of #effectiveness. I'd love to hear -- how do YOU measure #effectiveness?""
""""
""https://lnkd.in/g4--Pf25","","",MEMBER_NETWORK
2022-01-17 15:52:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6888870716159225856,"","","",MEMBER_NETWORK
2022-01-08 05:26:26,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6885451599095959552,"How could Bollywood star #Govinda connect to #AngelinaJolie through his network of co-stars?""
""""
""2 years ago, Mohammed Niyas P and I discovered the sole Indian actor Angelina Jolie has acted with and traced his connection to Govinda using the Internet Movie Database.""
""""
""This PyCon talk explains the technique & code behind that network analysis -- and why Govinda's opportunity vanished in Apr 2020.","","",MEMBER_NETWORK
2022-01-05 10:21:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6884438747560189952,"How isolated are #Bollywood #actors from world #cinema?""
""""
""Short answer: not as much as #Filipino, #Iranian, or #Turkish actors. But for its size, #Bollywood is of the most isolated clusters.""
""""
""About 1 in 400 times, a Bollywood actor acts with a #British actor -- and that's the most frequent there's a crossover into world cinema.""
""""
""In comparison, a Yugoslavian actor acts with Hollywood 1 in 50 times, and a Hollywood actor acts with a Brazilian / Nigerian actor 1 in 80 times.""
""""
""#SouthIndian actors are even more isolated -- they act with the #British 1 in 1,800 times, and #Hollywood acts with South Indians 1 in 2,000 times.""
""""
""A SMALL GUESSING GAME FOR YOU.""
""""
""After British and Hollywood (Movie/TV/Horror) actors, which country does #Bollywood act with the most?","","",MEMBER_NETWORK
2022-01-02 08:12:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6883319104187580416,"In 2021, I made 3 resolutions.""
""""
""1. Lose 10 kgs. I lost 5 kg in 3 months but gained it back.""
""2. Fail big. I failed at confronting people. Even when important.""
""3. Stick to my calendar. I managed this 90% of the time.""
""""
""I also continued 2 habits from before.""
""""
""1. Walk 10,000 steps daily. (I averaged 10,200.)""
""2. Read 50 books. (I read 52.)""
""""
""In 2022, I plan to:""
""""
""1. Run 50 experiments and learn by disproving my beliefs.""
""2. Speak at 10 global forums on the beauty of data stories""
""3. Be 10X more effective by stopping low-impact work.""
""""
""I'm curious -- what's ONE thing you'd like to do in 2022?","","",MEMBER_NETWORK
2021-12-30 07:03:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6882214632438800384,"I read 52 #books in 2021.""
""""
""The best #nonfiction was The Almanack of Naval Ravikant. Succinct & deep. I can spend a decade practicing every sentence.""
""""
""The best #fiction was Brandon Sanderson's Rhythm of War. A brilliantly rich magic system, and what a plot, what an ending!""
""""
""My one-line #reviews of the books are below.",http://www.s-anand.net/blog/books-in-2021/,"",MEMBER_NETWORK
2021-12-21 13:39:09,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6879052612025638912,"Can foreigners break into #Hollywood?""
""""
""A break into films is hard. Particularly when you're a foreigner. But is Hollywood more open or less open than other countries?""
""""
""If we go by iconic actors, the numbers are not encouraging. Just 2% of Will Smith's co-stars are non-Hollywood. But over 30% of Jackie Chan's co-stars are non-Chinese.""
""""
""But #clustering shows that Hollywood is actually among the most open to foreigners. #dataanalysis""
""""
""Read more at https://lnkd.in/gYiQtfXy","","",MEMBER_NETWORK
2021-10-13 08:19:06,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6853967304728948737,"Arvind Venkatadri put together a #datavisualization course in #R titled ""R for Artists and Designers"".""
""""
""Beautifully crafted. Brilliantly structured. I loved it!""
""""
""https://lnkd.in/gWYV36Wm","","",MEMBER_NETWORK
2021-10-05 06:27:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6851040221136609280,"Over 30 people have created data comic stories for the #DataComicgen awards.""
""""
""Getting insights from data is hard.""
""Telling stories from these is harder.""
""Telling comic stories is the hardest.""
""""
""Yet, these two dozen stories simplify data into simple (and even interactive) comic narratives.""
""""
""Hats off, participants. Hats off!",https://gramener.com/comicgenfriday/awards/gallery2021/,"",MEMBER_NETWORK
2021-08-15 06:19:49,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6832556405627744256,"The most under-rated #geospatial capability is spatial joins, IMHO. It lets you draw correlations from #geodata.""
""""
""During the 2019 assembly elections in India, it allowed me to join voter data (by constituency) with religious population (by district) and show that BJP's vote share increased with Muslim population, while it reduced the AIMIM-allied JD(S) vote share.""
""""
""That's just the start. We can explore:""
""""
""- Where to open new schools?""
""- Where to locate bank branches?""
""- Does wealth lead to more or less theft?""
""- Does poor health lead to more or less pharmacies?""
""- ... and hundreds of other random questions.""
""""
""My day job doesn't let me explore these much. I'd love to work with someone, though.""
""""
""Would anyone like to explore such correlations? Which one(s)? I'd love to support you.""
""""
""Talk video: https://lnkd.in/gmZ-4RrJ""
""""
""Transcript: https://lnkd.in/gV9Hn63G","","",MEMBER_NETWORK
2021-07-28 03:03:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6825984037128146944,"I'm really looking forward to this Data Comicgen #event.""
""""
""1. Get the #data on 5 Aug""
""2. Analyze it with #googlesheets""
""3. Use Comicgen for #comics #storytelling ""
""4. Submit on 26 Aug""
""""
""It's a great opportunity to find fellow data storytellers and comic enthusiasts -- to see their work and share yours. And win awards.","","",MEMBER_NETWORK
2021-07-22 16:01:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6824005443581485056,"Is your code built to last? Mohammed Niyas P shares a developer war story.""
""""
""His shortcut worked. It delivered working code. But 5 years later, when it failed, he didn't expect he'd still be around to clean it up. ""
""""
""https://lnkd.in/eYMMHjJ""
""""
""Found this tale on technical debt interesting? Gramener is #hiring #developers for a technical lead role. See https://lnkd.in/eB4mGYG""
""""
""Nikhil Kabbin -- your story's up next 😉","","",MEMBER_NETWORK
2021-06-25 11:20:28,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6814150283002830848,"","","",MEMBER_NETWORK
2021-06-23 14:14:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6813469199395106816,"The #HarryPotter Screen Time video featured a bar chart race made in PowerPoint. Many of you asked how I made it.""
""""
""Here's a step-by-step tutorial. https://lnkd.in/gPuN_Z4""
""""
""(BTW, there are just 9 people on LinkedIn who match ""bar chart race"" and #powerpoint. This is for you, friends!)""
""""
""Gramener converted this feature into a product, SlideSense.ai. But more on that later 🙂""
""""
""The original video is at https://lnkd.in/gdW-Pxi",https://youtu.be/E1SeoUV8awI,https://i.ytimg.com/vi/E1SeoUV8awI/maxresdefault.jpg,MEMBER_NETWORK
2021-06-23 04:54:02,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6813328259867140096,"I spent 10 hours this week mining for diamonds. I found just 8!""
""""
""I badly need Fortune III on my pickaxe.""
""""
""But today, my biggest worry is sorted out.""
""""
""Diamond is back in usual quantities in Minecraft 1.17!""
""""
""https://lnkd.in/g8kXKwv",https://www.windowscentral.com/minecraft-bedrock-edition-1-17-2-hotfix,https://www.windowscentral.com/sites/wpcentral.com/files/styles/large/public/field/image/2020/10/minecraft-caves-and-cliffs-update-dripstone-caves-05.jpg,MEMBER_NETWORK
2021-06-19 14:14:53,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6812019848860835840,"I had a lovely interaction with Kaushik Das at Star TV. ""
""""
""The goosebump moment for me was when he said, ""... my boss called me the next day, and said that I've been playing with it since you showed it to me. And yeah, this is amazing! Why didn't we do this before?""""
""""
""Thanks, Star TV Network & Gramener teams, for your night-outs, weekends, and relentless energy -- and building a TV Rating  #analytics platform you can be proud of.","","",MEMBER_NETWORK
2021-06-07 03:39:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6807511384864231425,"I'm running a #webinar for #developers & #designers on Thu 17 Jun. It's on creating data-driven infographics -- without much code.""
""""
""This is based on new open-source #webcomponents Gramener is releasing - which makes it easy to map SVG attributes to data.""
""""
""It'll be a light, fun workshop where YOU will build something.""
""""
""You can register at https://lnkd.in/g5F2XSj""
""""
""Note: Webinar recording it at https://lnkd.in/gYUAvBm","","",MEMBER_NETWORK
